0.416921 0.087887 0.904684
0.294256 0.176888 0.939215
0.147349 0.088893 0.985082
0.306166 0.345864 0.886928
0.000000 0.178253 0.983985
0.000000 0.356822 0.934172
-0.159858 0.436909 0.885187
0.159858 0.436909 0.885187
-0.147349 0.088893 0.985082
-0.294256 0.176888 0.939215
-0.416921 0.087887 0.904684
-0.306166 0.345864 0.886928
0.158817 0.584279 0.795861
0.000000 0.653004 0.757355
-0.158817 0.584279 0.795861
0.000000 0.762480 0.647012
0.416921 -0.087887 0.904684
0.294256 -0.176888 0.939215
0.306166 -0.345864 0.886928
0.147349 -0.088893 0.985082
0.159858 -0.436909 0.885187
0.000000 -0.356822 0.934172
-0.159858 -0.436909 0.885187
0.000000 -0.178253 0.983985
0.158817 -0.584279 0.795861
0.000000 -0.653004 0.757355
0.000000 -0.762480 0.647012
-0.158817 -0.584279 0.795861
-0.147349 -0.088893 0.985082
-0.294256 -0.176888 0.939215
-0.306166 -0.345864 0.886928
-0.416921 -0.087887 0.904684
0.416921 0.087887 -0.904684
0.294256 0.176888 -0.939215
0.306166 0.345864 -0.886928
0.147349 0.088893 -0.985082
0.159858 0.436909 -0.885187
0.000000 0.356822 -0.934172
-0.159858 0.436909 -0.885187
0.000000 0.178253 -0.983985
0.158817 0.584279 -0.795861
0.000000 0.653004 -0.757355
0.000000 0.762480 -0.647012
-0.158817 0.584279 -0.795861
-0.147349 0.088893 -0.985082
-0.294256 0.176888 -0.939215
-0.306166 0.345864 -0.886928
-0.416921 0.087887 -0.904684
0.416921 -0.087887 -0.904684
0.294256 -0.176888 -0.939215
0.147349 -0.088893 -0.985082
0.306166 -0.345864 -0.886928
0.000000 -0.178253 -0.983985
0.000000 -0.356822 -0.934172
-0.159858 -0.436909 -0.885187
0.159858 -0.436909 -0.885187
-0.147349 -0.088893 -0.985082
-0.294256 -0.176888 -0.939215
-0.416921 -0.087887 -0.904684
-0.306166 -0.345864 -0.886928
0.158817 -0.584279 -0.795861
0.000000 -0.653004 -0.757355
-0.158817 -0.584279 -0.795861
0.000000 -0.762480 -0.647012
0.904684 0.416921 0.087887
0.939215 0.294256 0.176888
0.985082 0.147349 0.088893
0.886928 0.306166 0.345864
0.983985 0.000000 0.178253
0.934172 0.000000 0.356822
0.885187 -0.159858 0.436909
0.885187 0.159858 0.436909
0.985082 -0.147349 0.088893
0.939215 -0.294256 0.176888
0.904684 -0.416921 0.087887
0.886928 -0.306166 0.345864
0.795861 0.158817 0.584279
0.757355 0.000000 0.653004
0.795861 -0.158817 0.584279
0.647012 0.000000 0.762480
0.904684 0.416921 -0.087887
0.939215 0.294256 -0.176888
0.886928 0.306166 -0.345864
0.985082 0.147349 -0.088893
0.885187 0.159858 -0.436909
0.934172 0.000000 -0.356822
0.885187 -0.159858 -0.436909
0.983985 0.000000 -0.178253
0.795861 0.158817 -0.584279
0.757355 0.000000 -0.653004
0.647012 0.000000 -0.762480
0.795861 -0.158817 -0.584279
0.985082 -0.147349 -0.088893
0.939215 -0.294256 -0.176888
0.886928 -0.306166 -0.345864
0.904684 -0.416921 -0.087887
-0.904684 -0.416921 0.087887
-0.939215 -0.294256 0.176888
-0.985082 -0.147349 0.088893
-0.886928 -0.306166 0.345864
-0.983985 0.000000 0.178253
-0.934172 0.000000 0.356822
-0.885187 0.159858 0.436909
-0.885187 -0.159858 0.436909
-0.985082 0.147349 0.088893
-0.939215 0.294256 0.176888
-0.904684 0.416921 0.087887
-0.886928 0.306166 0.345864
-0.795861 -0.158817 0.584279
-0.757355 0.000000 0.653004
-0.795861 0.158817 0.584279
-0.647012 0.000000 0.762480
-0.904684 -0.416921 -0.087887
-0.939215 -0.294256 -0.176888
-0.886928 -0.306166 -0.345864
-0.985082 -0.147349 -0.088893
-0.885187 -0.159858 -0.436909
-0.934172 0.000000 -0.356822
-0.885187 0.159858 -0.436909
-0.983985 0.000000 -0.178253
-0.795861 -0.158817 -0.584279
-0.757355 0.000000 -0.653004
-0.647012 0.000000 -0.762480
-0.795861 0.158817 -0.584279
-0.985082 0.147349 -0.088893
-0.939215 0.294256 -0.176888
-0.886928 0.306166 -0.345864
-0.904684 0.416921 -0.087887
0.087887 0.904684 0.416921
0.176888 0.939215 0.294256
0.088893 0.985082 0.147349
0.345864 0.886928 0.306166
0.178253 0.983985 0.000000
0.356822 0.934172 0.000000
0.436909 0.885187 -0.159858
0.436909 0.885187 0.159858
0.088893 0.985082 -0.147349
0.176888 0.939215 -0.294256
0.087887 0.904684 -0.416921
0.345864 0.886928 -0.306166
0.584279 0.795861 0.158817
0.653004 0.757355 0.000000
0.584279 0.795861 -0.158817
0.762480 0.647012 0.000000
-0.087887 0.904684 0.416921
-0.176888 0.939215 0.294256
-0.345864 0.886928 0.306166
-0.088893 0.985082 0.147349
-0.436909 0.885187 0.159858
-0.356822 0.934172 0.000000
-0.436909 0.885187 -0.159858
-0.178253 0.983985 0.000000
-0.584279 0.795861 0.158817
-0.653004 0.757355 0.000000
-0.762480 0.647012 0.000000
-0.584279 0.795861 -0.158817
-0.088893 0.985082 -0.147349
-0.176888 0.939215 -0.294256
-0.345864 0.886928 -0.306166
-0.087887 0.904684 -0.416921
0.087887 -0.904684 0.416921
0.176888 -0.939215 0.294256
0.345864 -0.886928 0.306166
0.088893 -0.985082 0.147349
0.436909 -0.885187 0.159858
0.356822 -0.934172 0.000000
0.436909 -0.885187 -0.159858
0.178253 -0.983985 0.000000
0.584279 -0.795861 0.158817
0.653004 -0.757355 0.000000
0.762480 -0.647012 0.000000
0.584279 -0.795861 -0.158817
0.088893 -0.985082 -0.147349
0.176888 -0.939215 -0.294256
0.345864 -0.886928 -0.306166
0.087887 -0.904684 -0.416921
-0.087887 -0.904684 0.416921
-0.176888 -0.939215 0.294256
-0.088893 -0.985082 0.147349
-0.345864 -0.886928 0.306166
-0.178253 -0.983985 0.000000
-0.356822 -0.934172 0.000000
-0.436909 -0.885187 -0.159858
-0.436909 -0.885187 0.159858
-0.088893 -0.985082 -0.147349
-0.176888 -0.939215 -0.294256
-0.087887 -0.904684 -0.416921
-0.345864 -0.886928 -0.306166
-0.584279 -0.795861 0.158817
-0.653004 -0.757355 0.000000
-0.584279 -0.795861 -0.158817
-0.762480 -0.647012 0.000000
0.142204 0.816797 0.559125
0.286211 0.762327 0.580467
0.400803 0.798035 0.449997
0.302648 0.639218 0.706968
0.547076 0.706934 0.448278
0.577350 0.577350 0.577350
0.706934 0.448278 0.547076
0.448278 0.547076 0.706934
0.639218 0.706968 0.302648
0.762327 0.580467 0.286211
0.816797 0.559125 0.142204
0.798035 0.449997 0.400803
0.449997 0.400803 0.798035
0.580467 0.286211 0.762327
0.706968 0.302648 0.639218
0.559125 0.142204 0.816797
0.142204 0.816797 -0.559125
0.286211 0.762327 -0.580467
0.302648 0.639218 -0.706968
0.400803 0.798035 -0.449997
0.448278 0.547076 -0.706934
0.577350 0.577350 -0.577350
0.706934 0.448278 -0.547076
0.547076 0.706934 -0.448278
0.449997 0.400803 -0.798035
0.580467 0.286211 -0.762327
0.559125 0.142204 -0.816797
0.706968 0.302648 -0.639218
0.639218 0.706968 -0.302648
0.762327 0.580467 -0.286211
0.798035 0.449997 -0.400803
0.816797 0.559125 -0.142204
0.559125 -0.142204 0.816797
0.580467 -0.286211 0.762327
0.706968 -0.302648 0.639218
0.449997 -0.400803 0.798035
0.706934 -0.448278 0.547076
0.577350 -0.577350 0.577350
0.547076 -0.706934 0.448278
0.448278 -0.547076 0.706934
0.798035 -0.449997 0.400803
0.762327 -0.580467 0.286211
0.816797 -0.559125 0.142204
0.639218 -0.706968 0.302648
0.302648 -0.639218 0.706968
0.286211 -0.762327 0.580467
0.400803 -0.798035 0.449997
0.142204 -0.816797 0.559125
0.559125 -0.142204 -0.816797
0.580467 -0.286211 -0.762327
0.449997 -0.400803 -0.798035
0.706968 -0.302648 -0.639218
0.448278 -0.547076 -0.706934
0.577350 -0.577350 -0.577350
0.547076 -0.706934 -0.448278
0.706934 -0.448278 -0.547076
0.302648 -0.639218 -0.706968
0.286211 -0.762327 -0.580467
0.142204 -0.816797 -0.559125
0.400803 -0.798035 -0.449997
0.798035 -0.449997 -0.400803
0.762327 -0.580467 -0.286211
0.639218 -0.706968 -0.302648
0.816797 -0.559125 -0.142204
-0.559125 0.142204 0.816797
-0.580467 0.286211 0.762327
-0.706968 0.302648 0.639218
-0.449997 0.400803 0.798035
-0.706934 0.448278 0.547076
-0.577350 0.577350 0.577350
-0.547076 0.706934 0.448278
-0.448278 0.547076 0.706934
-0.798035 0.449997 0.400803
-0.762327 0.580467 0.286211
-0.816797 0.559125 0.142204
-0.639218 0.706968 0.302648
-0.302648 0.639218 0.706968
-0.286211 0.762327 0.580467
-0.400803 0.798035 0.449997
-0.142204 0.816797 0.559125
-0.559125 0.142204 -0.816797
-0.580467 0.286211 -0.762327
-0.449997 0.400803 -0.798035
-0.706968 0.302648 -0.639218
-0.448278 0.547076 -0.706934
-0.577350 0.577350 -0.577350
-0.547076 0.706934 -0.448278
-0.706934 0.448278 -0.547076
-0.302648 0.639218 -0.706968
-0.286211 0.762327 -0.580467
-0.142204 0.816797 -0.559125
-0.400803 0.798035 -0.449997
-0.798035 0.449997 -0.400803
-0.762327 0.580467 -0.286211
-0.639218 0.706968 -0.302648
-0.816797 0.559125 -0.142204
-0.559125 -0.142204 0.816797
-0.580467 -0.286211 0.762327
-0.449997 -0.400803 0.798035
-0.706968 -0.302648 0.639218
-0.448278 -0.547076 0.706934
-0.577350 -0.577350 0.577350
-0.547076 -0.706934 0.448278
-0.706934 -0.448278 0.547076
-0.302648 -0.639218 0.706968
-0.286211 -0.762327 0.580467
-0.142204 -0.816797 0.559125
-0.400803 -0.798035 0.449997
-0.798035 -0.449997 0.400803
-0.762327 -0.580467 0.286211
-0.639218 -0.706968 0.302648
-0.816797 -0.559125 0.142204
-0.559125 -0.142204 -0.816797
-0.580467 -0.286211 -0.762327
-0.706968 -0.302648 -0.639218
-0.449997 -0.400803 -0.798035
-0.706934 -0.448278 -0.547076
-0.577350 -0.577350 -0.577350
-0.547076 -0.706934 -0.448278
-0.448278 -0.547076 -0.706934
-0.798035 -0.449997 -0.400803
-0.762327 -0.580467 -0.286211
-0.816797 -0.559125 -0.142204
-0.639218 -0.706968 -0.302648
-0.302648 -0.639218 -0.706968
-0.286211 -0.762327 -0.580467
-0.400803 -0.798035 -0.449997
-0.142204 -0.816797 -0.559125
